region_key,row_pixel,column_pixel
0,27,39
0,27,40
0,27,41
0,27,42
0,28,11
0,28,12
0,28,13
0,28,14
0,28,15
0,28,16
0,28,17
0,28,18
0,28,19
0,28,20
0,28,21
0,28,22
0,28,23
0,28,24
0,28,25
0,28,26
0,28,27
0,28,28
0,28,29
0,28,30
0,28,31
0,28,32
0,28,33
0,28,34
0,28,35
0,28,36
0,28,37
0,28,38
0,28,39
0,28,40
0,28,41
0,28,42
0,29,9
0,29,10
0,29,11
0,29,12
0,29,13
0,29,14
0,29,15
0,29,16
0,29,17
0,29,18
0,29,19
0,29,20
0,29,21
0,29,22
0,29,23
0,29,24
0,29,25
0,29,26
0,29,27
0,29,28
0,29,29
0,29,30
0,29,31
0,29,32
0,29,33
0,29,34
0,29,35
0,29,36
0,29,37
0,29,38
0,29,39
0,29,40
0,29,41
0,29,42
0,30,8
0,30,9
0,30,10
0,30,11
0,30,12
0,30,13
0,30,14
0,30,15
0,30,16
0,30,17
0,30,18
0,30,19
0,30,20
0,30,21
0,30,22
0,30,23
0,30,24
0,30,25
0,30,26
0,30,27
0,30,28
0,30,29
0,30,30
0,30,31
0,30,32
0,30,33
0,30,34
0,30,35
0,30,36
0,30,37
0,30,38
0,30,39
0,30,40
0,30,41
0,30,42
0,30,43
0,31,8
0,31,9
0,31,10
0,31,11
0,31,12
0,31,13
0,31,14
0,31,15
0,31,16
0,31,17
0,31,18
0,31,19
0,31,20
0,31,21
0,31,22
0,31,23
0,31,24
0,31,25
0,31,26
0,31,27
0,31,28
0,31,29
0,31,30
0,31,31
0,31,32
0,31,33
0,31,34
0,31,35
0,31,36
0,31,37
0,31,38
0,31,39
0,31,40
0,31,41
0,31,42
0,31,43
0,32,8
0,32,9
0,32,10
0,32,11
0,32,12
0,32,13
0,32,14
0,32,15
0,32,16
0,32,17
0,32,18
0,32,19
0,32,20
0,32,21
0,32,22
0,32,23
0,32,24
0,32,25
0,32,26
0,32,27
0,32,28
0,32,29
0,32,30
0,32,31
0,32,32
0,32,33
0,32,34
0,32,35
0,32,36
0,32,37
0,32,38
0,32,39
0,32,40
0,32,41
0,32,42
0,32,43
0,32,44
0,32,45
0,33,8
0,33,9
0,33,10
0,33,11
0,33,12
0,33,13
0,33,14
0,33,15
0,33,16
0,33,17
0,33,18
0,33,19
0,33,20
0,33,21
0,33,22
0,33,23
0,33,24
0,33,25
0,33,26
0,33,27
0,33,28
0,33,29
0,33,30
0,33,31
0,33,32
0,33,33
0,33,34
0,33,35
0,33,36
0,33,37
0,33,38
0,33,39
0,33,40
0,33,41
0,33,42
0,33,43
0,33,44
0,33,45
0,34,8
0,34,9
0,34,10
0,34,11
0,34,12
0,34,13
0,34,14
0,34,15
0,34,16
0,34,17
0,34,18
0,34,19
0,34,20
0,34,21
0,34,22
0,34,23
0,34,24
0,34,25
0,34,26
0,34,27
0,34,28
0,34,29
0,34,30
0,34,31
0,34,32
0,34,33
0,34,34
0,34,35
0,34,36
0,34,37
0,34,38
0,34,39
0,34,40
0,34,41
0,34,42
0,34,43
0,34,44
0,34,45
0,35,8
0,35,9
0,35,10
0,35,11
0,35,12
0,35,13
0,35,14
0,35,15
0,35,16
0,35,17
0,35,18
0,35,19
0,35,20
0,35,21
0,35,22
0,35,23
0,35,24
0,35,25
0,35,26
0,35,27
0,35,28
0,35,29
0,35,30
0,35,31
0,35,32
0,35,33
0,35,34
0,35,35
0,35,36
0,35,37
0,35,38
0,35,39
0,35,40
0,35,41
0,35,42
0,35,43
0,36,8
0,36,9
0,36,10
0,36,11
0,36,12
0,36,13
0,36,14
0,36,15
0,36,16
0,36,17
0,36,18
0,36,19
0,36,20
0,36,21
0,36,22
0,36,23
0,36,24
0,36,25
0,36,26
0,36,27
0,36,28
0,36,29
0,36,30
0,36,31
0,36,32
0,36,33
0,36,34
0,36,35
0,36,36
0,36,37
0,36,38
0,36,39
0,36,40
0,36,41
0,37,9
0,37,10
0,37,11
0,37,12
0,37,13
0,37,14
0,37,15
0,37,16
0,37,17
0,37,18
0,37,19
0,37,20
0,37,21
0,37,22
0,37,23
0,37,24
0,37,25
0,37,26
0,37,27
0,37,28
0,37,29
0,37,30
0,37,31
0,37,32
0,37,33
0,37,34
0,37,35
0,37,36
0,37,37
0,37,38
0,37,39
0,37,40
0,37,41
0,38,9
0,38,10
0,38,11
0,38,12
0,38,13
0,38,14
0,38,15
0,38,16
0,38,17
0,38,18
0,38,19
0,38,20
0,38,21
0,38,22
0,38,23
0,38,24
0,38,29
0,38,30
0,38,31
0,38,32
0,38,33
0,38,34
0,38,35
0,38,36
0,38,37
0,38,38
0,38,39
0,38,40
0,39,10
0,39,11
0,39,12
0,39,13
0,39,14
0,39,15
0,39,16
0,39,17
0,39,18
0,39,31
0,39,32
0,39,33
0,39,34
0,39,35
0,39,36
0,39,37
0,39,38
0,39,39
0,39,40
0,40,11
0,40,12
0,40,13
0,40,14
0,40,15
0,40,16
0,40,31
0,40,32
0,40,33
0,41,11
0,41,12
0,41,13
0,41,14
1,3,61
1,3,62
1,3,63
1,3,64
1,3,65
1,3,66
1,3,67
1,3,68
1,3,69
1,3,70
1,4,55
1,4,56
1,4,57
1,4,58
1,4,59
1,4,60
1,4,61
1,4,62
1,4,63
1,4,64
1,4,65
1,4,66
1,4,67
1,4,68
1,4,69
1,4,70
1,4,71
1,4,72
1,4,73
1,5,52
1,5,53
1,5,54
1,5,55
1,5,56
1,5,57
1,5,58
1,5,59
1,5,60
1,5,61
1,5,62
1,5,63
1,5,64
1,5,65
1,5,66
1,5,67
1,5,68
1,5,69
1,5,70
1,5,71
1,5,72
1,5,73
1,5,74
1,5,75
1,5,76
1,5,77
1,6,48
1,6,49
1,6,50
1,6,51
1,6,52
1,6,53
1,6,54
1,6,55
1,6,56
1,6,57
1,6,58
1,6,59
1,6,60
1,6,61
1,6,62
1,6,63
1,6,64
1,6,65
1,6,66
1,6,67
1,6,68
1,6,69
1,6,70
1,6,71
1,6,72
1,6,73
1,6,74
1,6,75
1,6,76
1,6,77
1,6,78
1,6,79
1,6,80
1,7,46
1,7,47
1,7,48
1,7,49
1,7,50
1,7,51
1,7,52
1,7,53
1,7,54
1,7,55
1,7,56
1,7,57
1,7,58
1,7,59
1,7,60
1,7,61
1,7,62
1,7,63
1,7,64
1,7,65
1,7,66
1,7,67
1,7,68
1,7,69
1,7,70
1,7,71
1,7,72
1,7,73
1,7,74
1,7,75
1,7,76
1,7,77
1,7,78
1,7,79
1,7,80
1,7,81
1,7,82
1,7,83
1,8,44
1,8,45
1,8,46
1,8,47
1,8,48
1,8,49
1,8,50
1,8,51
1,8,52
1,8,53
1,8,54
1,8,55
1,8,56
1,8,57
1,8,58
1,8,59
1,8,60
1,8,61
1,8,62
1,8,63
1,8,64
1,8,65
1,8,66
1,8,67
1,8,68
1,8,69
1,8,70
1,8,71
1,8,72
1,8,73
1,8,74
1,8,75
1,8,76
1,8,77
1,8,78
1,8,79
1,8,80
1,8,81
1,8,82
1,8,83
1,8,84
1,8,85
1,8,86
1,8,87
1,9,39
1,9,40
1,9,41
1,9,42
1,9,43
1,9,44
1,9,45
1,9,46
1,9,47
1,9,48
1,9,49
1,9,50
1,9,51
1,9,52
1,9,53
1,9,54
1,9,55
1,9,56
1,9,57
1,9,58
1,9,59
1,9,60
1,9,61
1,9,62
1,9,63
1,9,64
1,9,65
1,9,66
1,9,67
1,9,68
1,9,69
1,9,70
1,9,71
1,9,72
1,9,73
1,9,74
1,9,75
1,9,76
1,9,77
1,9,78
1,9,79
1,9,80
1,9,81
1,9,82
1,9,83
1,9,84
1,9,85
1,9,86
1,9,87
1,9,88
1,9,89
1,10,36
1,10,37
1,10,38
1,10,39
1,10,40
1,10,41
1,10,42
1,10,43
1,10,44
1,10,45
1,10,46
1,10,47
1,10,48
1,10,49
1,10,50
1,10,51
1,10,52
1,10,53
1,10,54
1,10,55
1,10,56
1,10,57
1,10,58
1,10,59
1,10,60
1,10,61
1,10,62
1,10,63
1,10,64
1,10,65
1,10,66
1,10,67
1,10,68
1,10,69
1,10,70
1,10,71
1,10,72
1,10,73
1,10,74
1,10,75
1,10,76
1,10,77
1,10,78
1,10,79
1,10,80
1,10,81
1,10,82
1,10,83
1,10,84
1,10,85
1,10,86
1,10,87
1,10,88
1,10,89
1,10,90
1,10,91
1,11,34
1,11,35
1,11,36
1,11,37
1,11,38
1,11,39
1,11,40
1,11,41
1,11,42
1,11,43
1,11,44
1,11,45
1,11,46
1,11,47
1,11,48
1,11,49
1,11,50
1,11,51
1,11,52
1,11,53
1,11,54
1,11,55
1,11,56
1,11,57
1,11,58
1,11,59
1,11,60
1,11,61
1,11,62
1,11,63
1,11,64
1,11,65
1,11,66
1,11,67
1,11,68
1,11,69
1,11,70
1,11,71
1,11,72
1,11,73
1,11,74
1,11,75
1,11,76
1,11,77
1,11,78
1,11,79
1,11,80
1,11,81
1,11,82
1,11,83
1,11,84
1,11,85
1,11,86
1,11,87
1,11,88
1,11,89
1,11,90
1,11,91
1,11,92
1,11,93
1,12,31
1,12,32
1,12,33
1,12,34
1,12,35
1,12,36
1,12,37
1,12,38
1,12,39
1,12,40
1,12,41
1,12,42
1,12,43
1,12,44
1,12,45
1,12,46
1,12,47
1,12,48
1,12,49
1,12,50
1,12,51
1,12,52
1,12,53
1,12,54
1,12,55
1,12,56
1,12,57
1,12,58
1,12,59
1,12,60
1,12,61
1,12,62
1,12,63
1,12,64
1,12,65
1,12,66
1,12,67
1,12,68
1,12,69
1,12,70
1,12,71
1,12,72
1,12,73
1,12,74
1,12,75
1,12,76
1,12,77
1,12,78
1,12,79
1,12,80
1,12,81
1,12,82
1,12,83
1,12,84
1,12,85
1,12,86
1,12,87
1,12,88
1,12,89
1,12,90
1,12,91
1,12,92
1,12,93
1,12,94
1,12,95
1,13,29
1,13,30
1,13,31
1,13,32
1,13,33
1,13,34
1,13,35
1,13,36
1,13,37
1,13,38
1,13,39
1,13,40
1,13,41
1,13,42
1,13,43
1,13,44
1,13,45
1,13,46
1,13,47
1,13,48
1,13,49
1,13,50
1,13,51
1,13,52
1,13,53
1,13,54
1,13,55
1,13,56
1,13,57
1,13,58
1,13,59
1,13,60
1,13,61
1,13,62
1,13,63
1,13,64
1,13,65
1,13,66
1,13,67
1,13,68
1,13,69
1,13,70
1,13,71
1,13,72
1,13,73
1,13,74
1,13,75
1,13,76
1,13,77
1,13,78
1,13,79
1,13,80
1,13,81
1,13,82
1,13,83
1,13,84
1,13,85
1,13,86
1,13,87
1,13,88
1,13,89
1,13,90
1,13,91
1,13,92
1,13,93
1,13,94
1,13,95
1,13,96
1,14,28
1,14,29
1,14,30
1,14,31
1,14,32
1,14,33
1,14,34
1,14,35
1,14,36
1,14,37
1,14,38
1,14,39
1,14,40
1,14,41
1,14,42
1,14,43
1,14,44
1,14,45
1,14,46
1,14,47
1,14,48
1,14,49
1,14,50
1,14,51
1,14,52
1,14,53
1,14,54
1,14,55
1,14,56
1,14,57
1,14,58
1,14,59
1,14,60
1,14,61
1,14,62
1,14,63
1,14,64
1,14,65
1,14,66
1,14,67
1,14,68
1,14,69
1,14,70
1,14,71
1,14,72
1,14,73
1,14,74
1,14,75
1,14,76
1,14,77
1,14,78
1,14,79
1,14,80
1,14,81
1,14,82
1,14,83
1,14,84
1,14,85
1,14,86
1,14,87
1,14,88
1,14,89
1,14,90
1,14,91
1,14,92
1,14,93
1,14,94
1,14,95
1,14,96
1,14,97
1,14,98
1,15,26
1,15,27
1,15,28
1,15,29
1,15,30
1,15,31
1,15,32
1,15,33
1,15,34
1,15,35
1,15,36
1,15,37
1,15,38
1,15,39
1,15,40
1,15,41
1,15,42
1,15,43
1,15,44
1,15,45
1,15,46
1,15,47
1,15,48
1,15,49
1,15,50
1,15,51
1,15,52
1,15,53
1,15,54
1,15,55
1,15,56
1,15,57
1,15,58
1,15,59
1,15,60
1,15,61
1,15,62
1,15,63
1,15,64
1,15,65
1,15,66
1,15,67
1,15,68
1,15,69
1,15,70
1,15,71
1,15,72
1,15,73
1,15,74
1,15,75
1,15,76
1,15,77
1,15,78
1,15,79
1,15,80
1,15,81
1,15,82
1,15,83
1,15,84
1,15,85
1,15,86
1,15,87
1,15,88
1,15,89
1,15,90
1,15,91
1,15,92
1,15,93
1,15,94
1,15,95
1,15,96
1,15,97
1,15,98
1,15,99
1,15,100
1,16,25
1,16,26
1,16,27
1,16,28
1,16,29
1,16,30
1,16,31
1,16,32
1,16,33
1,16,34
1,16,35
1,16,36
1,16,37
1,16,38
1,16,39
1,16,40
1,16,41
1,16,42
1,16,43
1,16,44
1,16,45
1,16,46
1,16,47
1,16,48
1,16,49
1,16,50
1,16,51
1,16,52
1,16,53
1,16,54
1,16,55
1,16,56
1,16,57
1,16,58
1,16,59
1,16,60
1,16,61
1,16,62
1,16,63
1,16,64
1,16,65
1,16,66
1,16,67
1,16,68
1,16,69
1,16,70
1,16,71
1,16,72
1,16,73
1,16,74
1,16,75
1,16,76
1,16,77
1,16,78
1,16,79
1,16,80
1,16,81
1,16,82
1,16,83
1,16,84
1,16,85
1,16,86
1,16,87
1,16,88
1,16,89
1,16,90
1,16,91
1,16,92
1,16,93
1,16,94
1,16,95
1,16,96
1,16,97
1,16,98
1,16,99
1,16,100
1,16,101
1,17,24
1,17,25
1,17,26
1,17,27
1,17,28
1,17,29
1,17,30
1,17,31
1,17,32
1,17,33
1,17,34
1,17,35
1,17,36
1,17,37
1,17,38
1,17,39
1,17,40
1,17,41
1,17,42
1,17,43
1,17,44
1,17,45
1,17,46
1,17,47
1,17,48
1,17,49
1,17,50
1,17,51
1,17,52
1,17,53
1,17,54
1,17,55
1,17,56
1,17,57
1,17,58
1,17,59
1,17,60
1,17,61
1,17,62
1,17,63
1,17,64
1,17,65
1,17,66
1,17,67
1,17,68
1,17,69
1,17,70
1,17,71
1,17,72
1,17,73
1,17,74
1,17,75
1,17,76
1,17,77
1,17,78
1,17,79
1,17,80
1,17,81
1,17,82
1,17,83
1,17,84
1,17,85
1,17,86
1,17,87
1,17,88
1,17,89
1,17,90
1,17,91
1,17,92
1,17,93
1,17,94
1,17,95
1,17,96
1,17,97
1,17,98
1,17,99
1,17,100
1,17,101
1,17,102
1,17,103
1,18,23
1,18,24
1,18,25
1,18,26
1,18,27
1,18,28
1,18,29
1,18,30
1,18,31
1,18,32
1,18,33
1,18,34
1,18,35
1,18,36
1,18,37
1,18,38
1,18,39
1,18,40
1,18,41
1,18,42
1,18,43
1,18,44
1,18,45
1,18,46
1,18,47
1,18,48
1,18,49
1,18,50
1,18,51
1,18,52
1,18,53
1,18,54
1,18,55
1,18,56
1,18,57
1,18,58
1,18,59
1,18,60
1,18,61
1,18,62
1,18,63
1,18,64
1,18,65
1,18,66
1,18,67
1,18,68
1,18,69
1,18,70
1,18,71
1,18,72
1,18,73
1,18,74
1,18,75
1,18,76
1,18,77
1,18,78
1,18,79
1,18,80
1,18,81
1,18,82
1,18,83
1,18,84
1,18,85
1,18,86
1,18,87
1,18,88
1,18,89
1,18,90
1,18,91
1,18,92
1,18,93
1,18,94
1,18,95
1,18,96
1,18,97
1,18,98
1,18,99
1,18,100
1,18,101
1,18,102
1,18,103
1,18,104
1,18,105
1,19,21
1,19,22
1,19,23
1,19,24
1,19,25
1,19,26
1,19,27
1,19,28
1,19,29
1,19,30
1,19,31
1,19,32
1,19,33
1,19,34
1,19,35
1,19,36
1,19,37
1,19,38
1,19,39
1,19,40
1,19,41
1,19,42
1,19,43
1,19,44
1,19,45
1,19,46
1,19,47
1,19,48
1,19,49
1,19,50
1,19,51
1,19,52
1,19,53
1,19,54
1,19,55
1,19,56
1,19,57
1,19,58
1,19,59
1,19,60
1,19,61
1,19,62
1,19,63
1,19,64
1,19,65
1,19,66
1,19,67
1,19,68
1,19,69
1,19,70
1,19,71
1,19,72
1,19,73
1,19,74
1,19,75
1,19,76
1,19,77
1,19,78
1,19,79
1,19,80
1,19,81
1,19,82
1,19,83
1,19,84
1,19,85
1,19,86
1,19,87
1,19,88
1,19,89
1,19,90
1,19,91
1,19,92
1,19,93
1,19,94
1,19,95
1,19,96
1,19,97
1,19,98
1,19,99
1,19,100
1,19,101
1,19,102
1,19,103
1,19,104
1,19,105
1,19,106
1,20,20
1,20,21
1,20,22
1,20,23
1,20,24
1,20,25
1,20,26
1,20,27
1,20,28
1,20,29
1,20,30
1,20,31
1,20,32
1,20,33
1,20,34
1,20,35
1,20,36
1,20,37
1,20,38
1,20,39
1,20,40
1,20,41
1,20,42
1,20,43
1,20,44
1,20,45
1,20,46
1,20,47
1,20,48
1,20,49
1,20,50
1,20,51
1,20,52
1,20,53
1,20,54
1,20,55
1,20,56
1,20,57
1,20,58
1,20,59
1,20,60
1,20,61
1,20,62
1,20,68
1,20,69
1,20,70
1,20,71
1,20,72
1,20,73
1,20,74
1,20,75
1,20,76
1,20,77
1,20,78
1,20,79
1,20,80
1,20,81
1,20,82
1,20,83
1,20,84
1,20,85
1,20,86
1,20,87
1,20,88
1,20,89
1,20,90
1,20,91
1,20,92
1,20,93
1,20,94
1,20,95
1,20,96
1,20,97
1,20,98
1,20,99
1,20,100
1,20,101
1,20,102
1,20,103
1,20,104
1,20,105
1,20,106
1,20,107
1,20,108
1,21,18
1,21,19
1,21,20
1,21,21
1,21,22
1,21,23
1,21,24
1,21,25
1,21,26
1,21,27
1,21,28
1,21,29
1,21,30
1,21,31
1,21,32
1,21,33
1,21,34
1,21,35
1,21,36
1,21,37
1,21,38
1,21,39
1,21,40
1,21,41
1,21,42
1,21,43
1,21,44
1,21,45
1,21,46
1,21,47
1,21,48
1,21,49
1,21,50
1,21,51
1,21,52
1,21,53
1,21,54
1,21,55
1,21,56
1,21,57
1,21,58
1,21,59
1,21,60
1,21,61
1,21,62
1,21,68
1,21,69
1,21,70
1,21,71
1,21,72
1,21,73
1,21,74
1,21,75
1,21,76
1,21,77
1,21,78
1,21,79
1,21,80
1,21,81
1,21,82
1,21,83
1,21,84
1,21,85
1,21,86
1,21,87
1,21,88
1,21,89
1,21,90
1,21,91
1,21,92
1,21,93
1,21,94
1,21,95
1,21,96
1,21,97
1,21,98
1,21,99
1,21,100
1,21,101
1,21,102
1,21,103
1,21,104
1,21,105
1,21,106
1,21,107
1,21,108
1,21,109
1,21,110
1,22,16
1,22,17
1,22,18
1,22,19
1,22,20
1,22,21
1,22,22
1,22,23
1,22,24
1,22,25
1,22,26
1,22,27
1,22,28
1,22,29
1,22,30
1,22,31
1,22,32
1,22,33
1,22,34
1,22,35
1,22,36
1,22,37
1,22,38
1,22,39
1,22,40
1,22,41
1,22,42
1,22,43
1,22,44
1,22,45
1,22,46
1,22,47
1,22,48
1,22,49
1,22,50
1,22,51
1,22,52
1,22,53
1,22,54
1,22,55
1,22,56
1,22,57
1,22,58
1,22,59
1,22,60
1,22,61
1,22,62
1,22,68
1,22,69
1,22,70
1,22,71
1,22,72
1,22,73
1,22,74
1,22,75
1,22,76
1,22,77
1,22,78
1,22,79
1,22,80
1,22,81
1,22,82
1,22,83
1,22,84
1,22,85
1,22,86
1,22,87
1,22,88
1,22,89
1,22,90
1,22,91
1,22,92
1,22,93
1,22,94
1,22,95
1,22,96
1,22,97
1,22,98
1,22,99
1,22,100
1,22,101
1,22,102
1,22,103
1,22,104
1,22,105
1,22,106
1,22,107
1,22,108
1,22,109
1,22,110
1,23,13
1,23,14
1,23,15
1,23,16
1,23,17
1,23,18
1,23,19
1,23,20
1,23,21
1,23,22
1,23,23
1,23,24
1,23,25
1,23,26
1,23,27
1,23,28
1,23,29
1,23,30
1,23,31
1,23,32
1,23,33
1,23,34
1,23,35
1,23,36
1,23,37
1,23,38
1,23,39
1,23,40
1,23,41
1,23,42
1,23,43
1,23,44
1,23,45
1,23,46
1,23,47
1,23,48
1,23,49
1,23,50
1,23,51
1,23,52
1,23,53
1,23,54
1,23,55
1,23,56
1,23,57
1,23,58
1,23,59
1,23,60
1,23,61
1,23,62
1,23,68
1,23,69
1,23,70
1,23,71
1,23,72
1,23,73
1,23,74
1,23,75
1,23,76
1,23,77
1,23,78
1,23,79
1,23,80
1,23,81
1,23,82
1,23,83
1,23,84
1,23,85
1,23,86
1,23,87
1,23,88
1,23,89
1,23,90
1,23,91
1,23,92
1,23,93
1,23,94
1,23,95
1,23,96
1,23,97
1,23,98
1,23,99
1,23,100
1,23,101
1,23,102
1,23,103
1,23,104
1,23,105
1,23,106
1,23,107
1,23,108
1,23,109
1,23,110
1,24,10
1,24,11
1,24,12
1,24,13
1,24,14
1,24,15
1,24,16
1,24,17
1,24,18
1,24,19
1,24,20
1,24,21
1,24,22
1,24,23
1,24,24
1,24,25
1,24,26
1,24,27
1,24,28
1,24,29
1,24,30
1,24,31
1,24,32
1,24,33
1,24,34
1,24,35
1,24,36
1,24,37
1,24,38
1,24,39
1,24,40
1,24,41
1,24,42
1,24,43
1,24,44
1,24,45
1,24,46
1,24,47
1,24,48
1,24,49
1,24,50
1,24,51
1,24,52
1,24,53
1,24,54
1,24,55
1,24,56
1,24,57
1,24,58
1,24,59
1,24,60
1,24,61
1,24,62
1,24,68
1,24,69
1,24,70
1,24,71
1,24,72
1,24,73
1,24,74
1,24,75
1,24,76
1,24,77
1,24,78
1,24,79
1,24,80
1,24,81
1,24,82
1,24,83
1,24,84
1,24,85
1,24,86
1,24,87
1,24,88
1,24,89
1,24,90
1,24,91
1,24,92
1,24,93
1,24,94
1,24,95
1,24,96
1,24,97
1,24,98
1,24,99
1,24,100
1,24,101
1,24,102
1,24,103
1,24,104
1,24,105
1,24,106
1,24,107
1,24,108
1,24,109
1,24,110
1,25,10
1,25,11
1,25,12
1,25,13
1,25,14
1,25,15
1,25,16
1,25,17
1,25,18
1,25,19
1,25,20
1,25,21
1,25,22
1,25,23
1,25,24
1,25,25
1,25,26
1,25,27
1,25,28
1,25,29
1,25,30
1,25,31
1,25,32
1,25,33
1,25,34
1,25,35
1,25,36
1,25,37
1,25,38
1,25,39
1,25,40
1,25,41
1,25,42
1,25,43
1,25,44
1,25,45
1,25,46
1,25,47
1,25,48
1,25,49
1,25,50
1,25,51
1,25,52
1,25,53
1,25,54
1,25,55
1,25,56
1,25,57
1,25,58
1,25,59
1,25,60
1,25,61
1,25,62
1,25,63
1,25,64
1,25,65
1,25,66
1,25,67
1,25,68
1,25,69
1,25,70
1,25,71
1,25,72
1,25,73
1,25,74
1,25,75
1,25,76
1,25,77
1,25,78
1,25,79
1,25,80
1,25,81
1,25,82
1,25,83
1,25,84
1,25,85
1,25,86
1,25,87
1,25,88
1,25,89
1,25,90
1,25,91
1,25,92
1,25,93
1,25,94
1,25,95
1,25,96
1,25,97
1,25,98
1,25,99
1,25,100
1,25,101
1,25,102
1,25,103
1,25,104
1,25,105
1,25,106
1,25,107
1,25,108
1,25,109
1,25,110
1,26,10
1,26,11
1,26,12
1,26,13
1,26,14
1,26,15
1,26,16
1,26,17
1,26,18
1,26,19
1,26,20
1,26,21
1,26,22
1,26,23
1,26,24
1,26,25
1,26,26
1,26,27
1,26,28
1,26,29
1,26,30
1,26,31
1,26,32
1,26,33
1,26,34
1,26,35
1,26,36
1,26,37
1,26,38
1,26,39
1,26,40
1,26,41
1,26,42
1,26,43
1,26,44
1,26,45
1,26,46
1,26,47
1,26,48
1,26,49
1,26,50
1,26,51
1,26,52
1,26,53
1,26,54
1,26,55
1,26,56
1,26,57
1,26,58
1,26,59
1,26,60
1,26,61
1,26,62
1,26,63
1,26,64
1,26,65
1,26,66
1,26,67
1,26,68
1,26,69
1,26,70
1,26,71
1,26,72
1,26,73
1,26,74
1,26,75
1,26,76
1,26,77
1,26,78
1,26,79
1,26,80
1,26,81
1,26,82
1,26,83
1,26,84
1,26,85
1,26,86
1,26,87
1,26,88
1,26,89
1,26,90
1,26,91
1,26,92
1,26,93
1,26,94
1,26,95
1,26,96
1,26,97
1,26,98
1,26,99
1,26,100
1,26,101
1,26,102
1,26,103
1,26,104
1,26,105
1,26,106
1,26,107
1,26,108
1,26,109
1,26,110
1,27,9
1,27,10
1,27,11
1,27,12
1,27,13
1,27,14
1,27,15
1,27,16
1,27,17
1,27,18
1,27,19
1,27,20
1,27,21
1,27,22
1,27,23
1,27,24
1,27,25
1,27,26
1,27,27
1,27,28
1,27,29
1,27,30
1,27,31
1,27,32
1,27,33
1,27,34
1,27,35
1,27,36
1,27,37
1,27,38
1,27,39
1,27,40
1,27,41
1,27,42
1,27,43
1,27,44
1,27,45
1,27,46
1,27,47
1,27,48
1,27,49
1,27,50
1,27,51
1,27,52
1,27,53
1,27,54
1,27,55
1,27,56
1,27,57
1,27,58
1,27,59
1,27,60
1,27,61
1,27,62
1,27,63
1,27,64
1,27,65
1,27,66
1,27,67
1,27,68
1,27,69
1,27,70
1,27,71
1,27,72
1,27,73
1,27,74
1,27,75
1,27,76
1,27,77
1,27,78
1,27,79
1,27,80
1,27,81
1,27,82
1,27,83
1,27,84
1,27,85
1,27,86
1,27,87
1,27,88
1,27,89
1,27,90
1,27,91
1,27,92
1,27,93
1,27,94
1,27,95
1,27,96
1,27,97
1,27,98
1,27,99
1,27,100
1,27,101
1,27,102
1,27,103
1,27,104
1,27,105
1,27,106
1,27,107
1,27,108
1,27,109
1,27,110
1,28,9
1,28,10
1,28,11
1,28,12
1,28,13
1,28,14
1,28,15
1,28,16
1,28,17
1,28,18
1,28,19
1,28,20
1,28,21
1,28,22
1,28,23
1,28,24
1,28,25
1,28,26
1,28,27
1,28,28
1,28,29
1,28,30
