region_key,row_pixel,column_pixel
1,36,72
1,36,73
1,36,74
1,36,75
1,36,76
1,36,77
1,36,78
1,36,79
1,36,80
1,36,81
1,36,82
1,36,83
1,36,84
1,36,85
1,36,86
1,36,87
1,36,88
1,36,89
1,36,90
1,36,91
1,36,92
1,37,48
1,37,49
1,37,50
1,37,51
1,37,52
1,37,53
1,37,54
1,37,55
1,37,56
1,37,57
1,37,58
1,37,59
1,37,60
1,37,61
1,37,62
1,37,63
1,37,64
1,37,65
1,37,66
1,37,67
1,37,68
1,37,69
1,37,70
1,37,71
1,37,72
1,37,73
1,37,74
1,37,75
1,37,76
1,37,77
1,37,78
1,37,79
1,37,80
1,37,81
1,37,82
1,37,83
1,37,84
1,37,85
1,37,86
1,37,87
1,37,88
1,37,89
1,37,90
1,38,48
1,38,49
1,38,50
1,38,51
1,38,52
1,38,53
1,38,54
1,38,55
1,38,56
1,38,57
1,38,58
1,38,59
1,38,60
1,38,61
1,38,62
1,38,63
1,38,64
1,38,65
1,38,66
1,38,67
1,38,68
1,38,69
1,38,70
1,38,71
1,38,72
1,38,73
1,38,74
1,38,75
1,38,76
1,38,77
1,38,78
1,38,79
1,38,80
1,38,81
1,38,82
1,38,83
1,38,84
1,38,85
1,38,86
1,38,87
1,38,88
1,38,89
1,39,48
1,39,49
1,39,50
1,39,51
1,39,52
1,39,53
1,39,54
1,39,55
1,39,56
1,39,57
1,39,58
1,39,59
1,39,60
1,39,61
1,39,62
1,39,63
1,39,64
1,39,65
1,39,66
1,39,67
1,39,68
1,39,69
1,39,70
1,39,71
1,39,72
1,39,73
1,39,74
1,39,75
1,39,76
1,39,77
1,39,78
1,39,79
1,39,80
1,39,81
1,39,82
1,39,83
1,39,84
1,39,85
1,39,86
1,39,87
1,39,88
1,40,54
1,40,55
1,40,56
1,40,57
1,40,58
1,40,59
1,40,60
1,40,61
1,40,62
1,40,63
1,40,64
1,40,65
1,40,66
1,40,67
1,40,68
1,40,69
1,40,70
1,40,71
1,40,72
1,40,73
1,40,74
1,40,75
1,40,76
1,40,77
1,40,78
1,40,79
1,40,80
1,40,81
1,40,82
1,40,83
1,40,84
1,40,85
1,40,86
1,40,87
1,41,56
1,41,57
1,41,58
1,41,59
1,41,60
1,41,61
1,41,62
1,41,63
1,41,64
1,41,65
1,41,66
1,41,67
1,41,68
1,41,69
1,41,70
1,41,71
1,41,72
1,41,73
1,41,74
1,41,75
1,41,76
1,41,77
1,41,78
1,41,79
1,41,80
1,41,81
1,41,82
1,41,83
1,41,84
1,41,85
1,41,86
1,41,87
1,42,58
1,42,59
1,42,60
1,42,61
1,42,62
1,42,63
1,42,64
1,42,65
1,42,69
1,42,70
1,42,71
1,42,72
1,42,73
1,42,74
1,42,75
1,42,76
1,42,77
1,42,78
1,42,79
1,42,80
1,42,81
1,43,58
1,43,59
1,43,60
1,43,61
1,43,62
1,43,63
1,43,77
1,43,78
1,43,79
